time_s,V_sim,T_seven_C,T_MEA_C,ice_volume_max,ice_saturation_max,liquid_saturation_max,lambda_aCL,lambda_PEM,lambda_cCL,lambda_oversat_CL,CL_frozen_ion_water,gas_porosity_min,V_Erev,V_act,V_ohm,V_con,R_aCL,R_PEM,R_cCL,jlim_H,jlim_O,reaction_weight_max,nucleation_progress,V_exp,T_exp_C,water_residual,energy_residual
13,0.409912000716357,-18.8666726006792,-18.6896738132843,0.0183394245898186,0.0435926422386941,0,2.30060474168413,3.163787194156,6.87805541345842,0.784304890007497,4.18644930087898e-05,0.3916,1.25750131535391,0.737326000915133,0.110235795442394,2.75182800242954e-05,1.65815433886946e-05,2.07837047355073e-05,2.07523554493297e-05,3447288.36151823,372532.858442277,1.04244657170378,1,0.486,-18.9941262143831,2.87277153291927e-16,-2.16335038771831e-09
13.2,0.405526478806705,-18.8017257042568,-18.6182748999347,0.0218220139719409,0.0518707249154762,0,2.2891604006495,3.17152931715626,6.93960192341446,0.812230351361036,5.29491213020432e-05,0.3916,1.25743518585901,0.738941712846021,0.112938568773107,2.84254331731013e-05,1.66455148753408e-05,2.07028642332918e-05,2.03486815058638e-05,3448034.67297186,372273.490646358,1.05273450415306,1,0.485,-18.9377574074209,3.02031620200149e-16,-2.22033058605575e-09
13.4,0.402226108854207,-18.7348459566855,-18.5461224926142,0.0253454604476253,0.0602459245248998,0,2.27736981242091,3.17889321671907,6.99673552862768,0.83715626319077,6.50555564399897e-05,0.3916,1.25736888847225,0.740245006142689,0.114868633864857,2.91396104932387e-05,1.67120173227203e-05,2.06252222188626e-05,1.99629213647015e-05,3448786.94684328,372003.560474341,1.0636573656367,1,0.485,-18.879828857805,4.70868156477507e-16,-1.21884902171132e-09
13.6,0.398153275469672,-18.6659593532174,-18.4710335358907,0.0288889581462111,0.0686687857052796,0,2.26548982716899,3.18583880593695,7.05091372535025,0.858789943771486,7.81149573876912e-05,0.3916,1.25729962237532,0.741748451285136,0.117367891067479,3.00045530302858e-05,1.6779699252681e-05,2.05497820796734e-05,1.95898525331933e-05,3449570.85032126,371710.811003575,1.07510700655811,1,0.484,-18.8204059050561,1.24851809392337e-16,-3.05338510031561e-09
13.8,0.397516614307045,-18.5961036449228,-18.3993447050502,0.0324352968073651,0.0770983998273475,0,2.25674590777594,3.19258503510949,7.09932368563711,0.874480092925539,9.20750732936357e-05,0.388264703192635,1.25723529014482,0.742331902272555,0.117356541431774,3.02321334429809e-05,1.6823666516283e-05,2.04779643717667e-05,1.92372559304414e-05,3450308.1324917,371429.506827113,1.08699806190858,1,0.489,-18.7601828747876,-1.20388792793254e-17,-1.6618153964032e-08
14,0.396914907045546,-18.5258924569848,-18.3276141838384,0.0359462916517423,0.0854440020245836,0,2.2522002726827,3.1996108726623,7.1399944476892,0.880816545349131,0.000106761517739703,0.384753708348258,1.25717115384462,0.742919505838467,0.117306279830559,3.04611300444e-05,1.68340358283599e-05,2.04027567127526e-05,1.89075849326164e-05,3451042.00624516,371136.334989947,1.09914537789454,1,0.496,-18.7003224217948,5.45321505508213e-16,-1.40271971815764e-08
14.2,0.398415088589807,-18.4560532087812,-18.2590376557448,0.0393909467068825,0.0936319151577906,0,2.25219093781152,3.20720173989977,7.17274582015765,0.879113564568135,0.000122004940110298,0.381309053293118,1.25711106164771,0.742950366438326,0.115715310585236,3.02960343368951e-05,1.68069526441804e-05,2.03233640897826e-05,1.86038889413229e-05,3451735.31043376,370852.143022551,1.11138535800292,1,0.502,-18.6411501570276,4.30501954343156e-16,-1.356723977608e-08
14.4,0.398137454919692,-18.3863350813496,-18.1884241466296,0.0427414864649024,0.101596117102216,0,2.25434891802646,3.21546693833908,7.2005034992201,0.87206622287357,0.000137621593884292,0.377958513535098,1.25704828322034,0.743462177385737,0.115418174064032,3.04768508797473e-05,1.676036594452e-05,2.02360197118235e-05,1.83187620753822e-05,3452453.4477711,370550.501717816,1.12355847426715,1,0.507,-18.5825330917902,5.77710351345323e-16,-1.30148514188022e-08
14.6,0.39941159135902,-18.3169600844061,-18.1200803792272,0.0459928213647757,0.109324510018483,0,2.25830761082212,3.22431402241275,7.22497920732963,0.86313367197972,0.000153537543994913,0.374707178635224,1.25698833874682,0.743546670987632,0.11399971528911,3.03611110593622e-05,1.66977523126125e-05,2.01446892658629e-05,1.8050622713758e-05,3453144.0326919,370260.443134247,1.13560837212148,1,0.512,-18.5244667780002,2.20479965664863e-15,-2.20858851207595e-08
14.8,0.399683566134138,-18.2478518172905,-18.0507737004621,0.0491386762114252,0.116802177826064,0,2.26359220537443,3.23379421665325,7.2466131293213,0.852022081195041,0.000169677595067415,0.371561323788575,1.25692703259768,0.743900237206402,0.113312786040851,3.0443216291322e-05,1.66232990560366e-05,2.00473059500845e-05,1.77959122319689e-05,3453846.68100931,369962.425612029,1.14749330855276,1,0.517,-18.4669961897243,2.21197995494251e-15,-2.21342695283511e-08
15,0.399705048142699,-18.1787328192718,-17.9810525667546,0.0521825237547992,0.124037375219394,0,2.26876796908157,3.24371035648484,7.26749779345648,0.841767649906806,0.000186037674261487,0.368517476245201,1.25686516569218,0.74431353901026,0.112816003500469,3.05750387540044e-05,1.65485489267739e-05,1.99464983432044e-05,1.75504423606855e-05,3454555.28199137,369663.091460272,1.15924618612606,1,0.521,-18.4097608264111,2.21342838128231e-15,-2.23252314413003e-08
15.2,0.401251200909476,-18.110103841309,-17.9138372270997,0.0551298225239887,0.13104307707152,0,2.27570060766478,3.25413011351874,7.28594591015804,0.830433997607586,0.000202589945502611,0.365570177476011,1.2568064026423,0.74429981844063,0.111224974198767,3.04090934267653e-05,1.64600043708315e-05,1.98434186547481e-05,1.73175934772186e-05,3455232.83626013,369376.673871909,1.1708565477135,1,0.526,-18.3530378325231,2.20939057522275e-15,-2.2194960536126e-08
15.4,0.401556608073919,-18.0417943055092,-17.8453930360824,0.0579772583747123,0.137811405692209,0,2.2834801884458,3.26509897913556,7.3029638842613,0.81769928806541,0.000219247074396126,0.362722741625288,1.25674590986703,0.744625203360233,0.110533607361278,3.04910715965535e-05,1.63646047825659e-05,1.97355642306763e-05,1.70934928483551e-05,3455925.85658535,369082.028845758,1.18226701731891,1,0.53,-18.2968607981815,2.20193499122102e-15,-2.21410587641913e-08
15.6,0.401614461299891,-17.9734823510859,-17.7765163513282,0.0607309878652905,0.144356995163514,0,2.29061337214685,3.27639735712546,7.32110424639437,0.80671134315202,0.000236002830821444,0.359969012134709,1.25668481911357,0.745009045127981,0.110030689940648,3.06227450518667e-05,1.62737998899118e-05,1.96257750865634e-05,1.68734880106479e-05,3456625.33691921,368788.264701953,1.19348893861346,1,0.534,-18.2408500768948,1.9313909738021e-15,-1.97299776516502e-08
15.8,0.402423570812789,-17.9053946035093,-17.7088455305406,0.0633995389115772,0.150700116262366,0,2.29829678106304,3.2880290598685,7.33911991554123,0.79635129931857,0.000252875689893714,0.357300461088423,1.25662521962739,0.745174317555485,0.10899672619454,3.06050645745377e-05,1.61792313149859e-05,1.95150509549063e-05,1.66595271597454e-05,3457310.0099562,368502.552732332,1.20455124221986,1,0.538,-18.185156048898,1.93226849993546e-15,-1.99115852694831e-08
16,0.40274846995878,-17.8374897209053,-17.64074873838,0.0659857393905215,0.156847490826055,0,2.30640293114388,3.30002677918603,7.35691748778194,0.785871604746907,0.000269841114387507,0.354714260609478,1.2565649907812,0.745470470128981,0.108315363839163,3.0686854278144e-05,1.60818855302723e-05,1.94021741609792e-05,1.6450706830146e-05,3458000.08183441,368214.762275783,1.21544764161701,1,0.54,-18.1297802088295,1.93906001010654e-15,-2.01233234520259e-08
16.2,0.403077604455554,-17.7696737670089,-17.5727013370828,0.0684944856586085,0.162810757448558,0,2.31443819820467,3.31231287141537,7.3752707961933,0.77626717873515,0.000286898517719795,0.352205514341392,1.25650477725436,0.745757736646947,0.107638667538234,3.07686136284002e-05,1.59854307805438e-05,1.92882321200159e-05,1.62456869610908e-05,3458690.07631959,367929.162725776,1.22619040603213,1,0.545,-18.07458404113,1.907882421384e-15,-1.99315906002084e-08
16.4,0.403901030180809,-17.7021267428798,-17.5055921874387,0.070930496523768,0.168601132692579,0,2.32315117457276,3.32492346146201,7.39324120767756,0.766739628914397,0.000304048474249978,0.349769503476232,1.25644568710892,0.745897930127738,0.10661597639481,3.07504055621439e-05,1.58847028376996e-05,1.91734143140149e-05,1.60461422799427e-05,3459368.6915289,367649.451937953,1.23679112435756,1,0.549,-18.0196740285984,1.72410845908182e-15,-1.85814172937171e-08
16.6,0.404732225506434,-17.634939557317,-17.4388867631067,0.073295096499876,0.174221764915322,0,2.33271862457061,3.33792014884895,7.41039276516409,0.75662680386503,0.00032126141410054,0.347404903500124,1.2563869857994,0.746030593614373,0.105593434753456,3.07319251329007e-05,1.57784934413899e-05,1.90568619547364e-05,1.58525456221244e-05,3460042.62199843,367371.718800448,1.24723779636948,1,0.552,-17.9651575039938,1.51544019845982e-15,-1.72106418006024e-08
16.8,0.404600146928561,-17.567754133821,-17.3708474902562,0.0755906929778274,0.179678376462627,0,2.34165514188685,3.35118524185415,7.42863159193408,0.747413308198205,0.000338521595118,0.345109307022173,1.25632651606021,0.746434257357229,0.105261198312478,3.09134619396991e-05,1.56771742246193e-05,1.89387993745662e-05,1.56607837781147e-05,3460733.6686132,367088.31907552,1.25752949244054,1,0.555,-17.9107954783297,1.90889547278892e-15,-1.71065153153904e-08
17,0.405909203610045,-17.5009221884866,-17.3050826734007,0.0778238602590339,0.184986594388005,0,2.35136877878774,3.3647279498269,7.44654057118018,0.738769143542624,0.00035585865542709,0.342876139740966,1.25626888137682,0.746412468895643,0.103916414435247,3.07944358887351e-05,1.55713656852813e-05,1.88211936521998e-05,1.54744415896267e-05,3461397.16384652,366819.080435909,1.26769725225543,1,0.558,-17.8567000534508,-9.0602032170109e-17,-1.63167861444435e-08
17.2,0.406510174154951,-17.4344517638232,-17.238800777497,0.0799941300984228,0.190145305677259,0,2.3619081533903,3.37866011571288,7.4635197799567,0.72909863390226,0.000373228308522572,0.340705869901577,1.25621043468544,0.746593813904207,0.103075621186078,3.08254402020121e-05,1.54606880315129e-05,1.87014699365915e-05,1.52932753426898e-05,3462067.10491025,366545.600427661,1.27771663553376,1,0.561,-17.8030414302596,1.32287234009924e-15,-1.61362301298595e-08
17.4,0.407110599846889,-17.3682019780979,-17.1726841932316,0.0821038373351482,0.195160060221412,0,2.37235352730747,3.39287836104262,7.48094912355122,0.720086683167022,0.000390620879835206,0.338596162664852,1.25615209586316,0.746767915030256,0.102242724728438,3.08562575726859e-05,1.53513922466491e-05,1.85810229601938e-05,1.51153159607122e-05,3462735.97887052,366274.70874302,1.28758978332715,1,0.564,-17.7496455656364,3.82362869665032e-15,-1.42802321079216e-08
17.6,0.407474761235611,-17.3020858421846,-17.1063642681721,0.084156885898325,0.200040137623782,0,2.38258749904706,3.40733222511947,7.49907161800428,0.711833956965615,0.000408045691839055,0.336543114101675,1.25609342618446,0.747005436190665,0.101582291569085,3.09371890965621e-05,1.52444071699314e-05,1.84601700722426e-05,1.49396717020723e-05,3463407.81665498,366003.998389264,1.29733124757559,1,0.567,-17.6964564674006,5.10347684522672e-15,-1.44145211322666e-08
17.8,0.408073314672081,-17.236145371415,-17.0405286619862,0.0861574492775495,0.204795458230448,0,2.39290245150959,3.42200059471067,7.51759176378954,0.704241456008184,0.000425518858453203,0.334542550722451,1.25603531281561,0.74716714163584,0.100763888738587,3.09677690995363e-05,1.51379265476923e-05,1.83394832958512e-05,1.47668777174112e-05,3464074.12310404,365737.208722603,1.30695924206604,1,0.57,-17.6434773320284,3.57332368447309e-15,-1.33419710834914e-08
18,0.40914106932497,-17.1706021068287,-16.9757713430135,0.0881076491325422,0.209431065206899,0,2.40414694767357,3.43696447705546,7.53529347097193,0.696286919854927,0.000443033682387039,0.332592350867458,1.25597845869499,0.747183703573811,0.099622788328089,3.08974681247807e-05,1.50265252892369e-05,1.82185439461808e-05,1.45991133914609e-05,3464727.43547262,365476.066505698,1.31647467528254,1,0.573,-17.5908835498837,1.43358801663485e-15,-1.28396315801638e-08
18.2,0.409745731566574,-17.1053683557786,-16.9107054568967,0.0900073973536447,0.213946749117292,0,2.41574915600461,3.45223455195153,7.55266566603489,0.687976851869859,0.000460557921251132,0.330692602646355,1.25592107108766,0.747334985589869,0.0988094262975357,3.09276336854659e-05,1.49138047877184e-05,1.80965352751632e-05,1.44350582674635e-05,3465385.08228963,365212.863862614,1.32586124209702,1,0.576,-17.538679352748,3.94045656293331e-15,-1.46637262332661e-08
18.4,0.410347521989748,-17.0403519148243,-16.8458174018258,0.0918590270567064,0.218348055756374,0,2.42722170192496,3.46773255848041,7.57052428292809,0.680281979687011,0.000478092241608754,0.328840972943294,1.2558638131484,0.747480536954729,0.098004796569779,3.09576341439825e-05,1.48029355741512e-05,1.79744570366956e-05,1.42735027947244e-05,3466041.34327795,364951.906758793,1.33512577136438,1,0.579,-17.4867562797198,6.27861308679766e-15,-1.3127021247783e-08
18.6,0.410487130509664,-16.9753769252495,-16.7803040532858,0.0936657563678872,0.222642634580193,0,2.43811959330181,3.48338439093768,7.58949284226133,0.673495272273305,0.000495650927230622,0.327034243632113,1.25580570567422,0.74776101319106,0.0975264734258026,3.10885476905081e-05,1.46967437809303e-05,1.78525594986815e-05,1.41128280881594e-05,3466705.68724408,364688.761131532,1.3442834234923,1,0.581,-17.435007153861,7.2051654871402e-15,-1.34942226281964e-08
18.8,0.411080249451347,-16.9105279477739,-16.7155310520919,0.0954318342015048,0.226840585218694,0,2.4489859592336,3.49916513396181,7.60904809093946,0.667571860418002,0.000513265534779335,0.325268165798495,1.25574850961975,0.74789672991356,0.0967404118141536,3.11184406910401e-05,1.45920004881325e-05,1.77317553674696e-05,1.39542195955085e-05,3467361.3309839,364431.113708137,1.35335967342777,1,0.584,-17.3834382620672,6.19223605496846e-15,-1.22088863463432e-08
19,0.411900879364273,-16.8459828060095,-16.6514285799893,0.0971588218708357,0.230945618899063,0,2.46060906557888,3.51516591872736,7.62794809693587,0.661307150027474,0.000530931766034091,0.323541178129164,1.25569207738628,0.747958741950694,0.0958013584410751,3.10976302355742e-05,1.44839207838982e-05,1.76111902027142e-05,1.3799576586321e-05,3468008.83974349,364176.505054765,1.36235455155293,1,0.587,-17.3322242155644,5.46182429795802e-15,-1.12416174147256e-08
19.2,0.412268579823862,-16.7816084084654,-16.5868600560693,0.098846892080469,0.234958146138505,0,2.47224489882938,3.5313666755959,7.64694596525972,0.65499135832372,0.000548628492255752,0.321853107919531,1.25563495899262,0.748156853614234,0.0951783476026909,3.11779518317733e-05,1.43768376471706e-05,1.74904363081348e-05,1.36473055989129e-05,3468662.45519764,363919.153762883,1.37125792111385,1,0.589,-17.2813135531451,6.15090254120834e-15,-1.08777413743155e-08
19.4,0.412857007762015,-16.7174016912443,-16.5227476335018,0.100498204390867,0.238883300192221,0,2.48384496162851,3.54771909055774,7.66630314297387,0.649200753843447,0.000566365055815375,0.320201795609133,1.25557836005442,0.748280703084324,0.0944094416410864,3.12075669964765e-05,1.42711174974276e-05,1.73703876263951e-05,1.3497302645934e-05,3469311.04685981,363665.255590353,1.38007954434357,1,0.591,-17.2306589946743,6.0394262290861e-15,-1.14406546458667e-08
19.6,0.413219852782676,-16.6533203651884,-16.4584488548404,0.102114428322468,0.242725049494813,0,2.49539368829601,3.56421857934459,7.68597390856285,0.643656087846653,0.000584144129963784,0.318585571677532,1.25552146251433,0.748470906862044,0.093799415000228,3.1287869383256e-05,1.41668654736707e-05,1.72507538020988e-05,1.33492450480132e-05,3469962.13181626,363410.440212917,1.38882390878909,1,0.594,-17.1802653092875,6.36381613096197e-15,-1.10582334400533e-08
19.8,0.414023893141619,-16.5894930447099,-16.3950398470709,0.103697358038077,0.24648765875464,0,2.50737766086688,3.5808832117459,7.70540775694046,0.638249525482827,0.000601971843159444,0.317002641961923,1.25546562606967,0.748517591506393,0.0928928748500745,3.12665715816256e-05,1.40613506949048e-05,1.71319194141534e-05,1.32043767934782e-05,3470602.74488521,363160.776591877,1.39749729673071,1,0.596,-17.1301908810118,5.82954332321774e-15,-1.01349684200613e-08
20,0.414826975252782,-16.5260089073579,-16.3320137150381,0.105247067677582,0.250171304201525,0,2.52006598301072,3.59777828233165,7.72405588317836,0.632312780062398,0.000619827157850502,0.315452932322418,1.25541015706803,0.748561001225052,0.0919909355120331,3.12450781589108e-05,1.39530432599451e-05,1.70130970450114e-05,1.30633483220969e-05,3471238.949921,362912.167263914,1.40608833674253,1,0.599,-17.0805443528141,5.08326663910524e-15,-1.06874225025422e-08
20.2,0.415186932754487,-16.4626915267158,-16.2685036602401,0.106763749680961,0.253776443263515,0,2.53253838518242,3.61484361284988,7.74304716630917,0.62651420737555,0.000637693103450501,0.313936250319039,1.25535397450921,0.748741014526629,0.0913947020414856,3.13251866088102e-05,1.38470397154518e-05,1.68943543264109e-05,1.29240813106698e-05,3471881.64579204,362660.971445543,1.41458953836564,1,0.601,-17.0312068954266,5.56928228577849e-15,-1.21028307376037e-08
20.4,0.415979104365345,-16.3996254160851,-16.2058567430209,0.108249465708742,0.257307976488571,0,2.54518778774455,3.63205606511469,7.76214216637366,0.621146476342895,0.000655583737001671,0.312450534291258,1.25529881379143,0.748777005719647,0.0905114003208836,3.13033855561586e-05,1.37413247773052e-05,1.67765656588022e-05,1.27873669099794e-05,3472514.39479491,362415.25534485,1.4230121247247,1,0.603,-16.9821706775262,5.27449449134326e-15,-1.20607381859372e-08
20.6,0.416333581665724,-16.3367255897922,-16.142759083044,0.109705029464566,0.260767838042706,0,2.55778412330369,3.6494183723786,7.78145226594733,0.61581057716468,0.000673492602348413,0.310994970535434,1.25524299184954,0.748950234870044,0.0899277919166073,3.13833971639962e-05,1.36371165864839e-05,1.66590601749542e-05,1.26524054171619e-05,3473152.87402223,362166.624326129,1.43135406373854,1,0.605,-16.9334243695405,5.67310819632114e-15,-1.2152810313637e-08
20.8,0.416682704896443,-16.2739006081217,-16.0796948105697,0.111132360077634,0.264160589678237,0,2.5699576235842,3.66685657198252,7.80159921760786,0.611199344282801,0.000691435494940286,0.309567639922366,1.25518716946583,0.74911988796718,0.0893531131647455,3.14634374616167e-05,1.3536402221672e-05,1.65426374495077e-05,1.25183730323917e-05,3473791.48339394,361919.223409177,1.43962732821034,1,0.607,-16.8848441698689,6.51150140751344e-15,-1.15494813712758e-08
21,0.417889001673274,-16.2114986371489,-16.0183551905394,0.112533090295272,0.267490112420424,0,2.58325919183419,3.68447937814686,7.82066975386519,0.606344963917499,0.000709421582883214,0.308166909704728,1.2551334441347,0.749006086567408,0.0882070167797818,3.13391142368714e-05,1.34311299719269e-05,1.64272680795051e-05,1.23887315347716e-05,3474409.39587417,361680.825529929,1.44783788189247,1,0.609,-16.836635370647,6.42592058665466e-15,-1.14724656441467e-08
21.2,0.418023548324605,-16.1492615491281,-15.9556316535077,0.11390594815619,0.270753382829071,0,2.59642067226006,3.70228161666559,7.83976489216347,0.600981351238397,0.00072740978823574,0.30679405184381,1.25507783582251,0.749240988980769,0.0877818283949588,3.14701221791073e-05,1.33276886995317e-05,1.63114774964998e-05,1.226066284215e-05,3475044.30162563,361433.209457644,1.4559629431104,1,0.611,-16.788728988147,6.31338717741424e-15,-1.1543008326953e-08
21.4,0.418789349398294,-16.0872250276327,-15.8939876186438,0.115252960316667,0.273955218247367,0,2.60944126138215,3.72017134411081,7.85938547061026,0.596448635628159,0.000745422149517274,0.305447039683333,1.25502354306827,0.749261371071854,0.0869413749341761,3.14476639408436e-05,1.32262250252322e-05,1.61971492714639e-05,1.21343585063012e-05,3475667.03033409,361193.212397598,1.46401807046539,1,0.614,-16.741004635948,6.37288615976117e-15,-1.1836284841138e-08
21.6,0.419340559960736,-16.0254376573866,-15.8323228025999,0.116574897266898,0.277097450123361,0,2.62280043327178,3.73821153135797,7.87872562826939,0.591683957922047,0.000763454895489326,0.304125102733102,1.2549691266262,0.749349604725527,0.0862474856743256,3.14762656147658e-05,1.31243340209595e-05,1.60832926374521e-05,1.2010447912381e-05,3476290.07713102,360952.043553636,1.47200161246136,1,0.616,-16.6935638366185,6.42864125648124e-15,-1.16474083711182e-08
21.8,0.419675953774342,-15.963765226247,-15.7704288972027,0.117872539783744,0.280181934356415,0,2.63580214173725,3.75633766693505,7.89866826262558,0.587302564602698,0.000781507971062511,0.302827460216256,1.25491435078662,0.749505174926352,0.0857016660092986,3.15560766304547e-05,1.30254265436858e-05,1.59702624879622e-05,1.18875445180576e-05,3476916.44199772,360709.96697223,1.47991536093023,1,0.618,-16.6462931275465,6.29530810618804e-15,-1.15964695623916e-08
22,0.420425350996466,-15.9023362191172,-15.7094028679449,0.119147452063187,0.283212389025878,0,2.64910733587164,3.77456645948017,7.9185292461404,0.583182518172382,0.000799596373581061,0.301552547936813,1.25486061141674,0.749517436447359,0.0848862907091203,3.15332637898759e-05,1.29263377949485e-05,1.58584432308046e-05,1.17669897090829e-05,3477532.65609558,360472.855332704,1.48776864170978,1,0.619,-16.5992452104321,6.16123973129663e-15,-1.15597487138075e-08
22.2,0.420545825373903,-15.8409792442789,-15.6475139847022,0.120399957990726,0.286189584004579,0,2.66204510846472,3.79287626145448,7.93890124815407,0.5791183382591,0.000817711870979352,0.300300042009274,1.25480570662423,0.74973823956536,0.0844899772506492,3.16644343232868e-05,1.2830199241405e-05,1.57471589862902e-05,1.16472200443607e-05,3478159.48596904,360230.355819877,1.49555769938926,1,0.621,-16.5523661575757,6.10086999907992e-15,-1.14973133236163e-08
22.4,0.421697459172008,-15.7799914846385,-15.5875540071905,0.121631630844816,0.289117258960817,0,2.67581659429054,3.81130795522983,7.95859320198864,0.575257717178728,0.000835871919368171,0.299068369155184,1.25475317843987,0.74960479560981,0.0834193850376629,3.15386203843102e-05,1.2731416427871e-05,1.56373946267359e-05,1.15309845221114e-05,3478763.58265824,359998.948147187,1.50329268422418,1,0.623,-16.5057657032842,6.23388805311674e-15,-1.14761604663727e-08
22.6,0.422021803595491,-15.7192491697905,-15.5266453468859,0.12284138224466,0.291992826823532,0,2.68984298992124,3.82991507172936,7.97779215072776,0.570626233763086,0.000854037760265599,0.29785861775534,1.25469931197286,0.749751128506444,0.0828947615539314,3.1618316997972e-05,1.26325633867383e-05,1.55274418832444e-05,1.14169135520548e-05,3479379.1684305,359760.029485732,1.5109524439358,1,0.625,-16.459499538498,6.14629468197528e-15,-1.15600613526112e-08
22.8,0.422749985471333,-15.6587444043067,-15.4665425882908,0.124030052426377,0.294818284826188,0,2.70379905572912,3.84861488796412,7.99726911198987,0.566489592066777,0.00087221488285461,0.296669947573623,1.25464638970121,0.749753387163821,0.0821114220715802,3.15949944748376e-05,1.25352291769494e-05,1.54186785020431e-05,1.1304605084258e-05,3479985.91097355,359526.509690768,1.51854196546919,1,0.627,-16.4134621978536,6.17947465658512e-15,-1.155638074124e-08
23,0.423064399342021,-15.5983936551913,-15.4059753679556,0.125198254918134,0.297595091319549,0,2.71757185558123,3.86740612316173,8.0169254519002,0.562430539639401,0.000890409507936979,0.295501745081866,1.25459278836307,0.749894924645839,0.0816017897350837,3.16746401279535e-05,1.24399251671701e-05,1.53105440185205e-05,1.11935409754247e-05,3480598.5351942,359289.638678608,1.52608084353513,1,0.629,-16.3676541343872,6.17617122809083e-15,-1.0984251730406e-08
23.2,0.423776683953353,-15.538276614863,-15.3462441345154,0.126347217944069,0.300326165781005,0,2.73150022622464,3.88626936768752,8.03626037877245,0.558853080553668,0.000908649895218215,0.294352782055931,1.2545401804535,0.749894731759733,0.0808371135824228,3.16511579959586e-05,1.23451853128898e-05,1.52037187245724e-05,1.10848264082888e-05,3481201.63636291,359057.22564581,1.53362536474887,1,0.63,-16.3220759105454,6.1957410773042e-15,-1.02439301485902e-08
23.4,0.423673267901951,-15.4781384774973,-15.2852396481236,0.127477351109517,0.303012481838643,0,2.74462690128119,3.90513911996034,8.05637657445783,0.555454698369269,0.000926925806831215,0.293222648890483,1.25448590479828,0.750176019729526,0.0806047829718885,3.18341949097597e-05,1.22551360384435e-05,1.50976421486595e-05,1.09761255817894e-05,3481820.17754462,358816.828023247,1.54116928644886,1,0.632,-16.2766226768509,6.18452636108255e-15,-1.02737089946459e-08
23.6,0.424566701775264,-15.4182305689329,-15.2259952305013,0.128590665096353,0.305658818864638,0,2.7581454796058,3.92401682482326,8.07625405961551,0.552673070167629,0.000945271532918417,0.292109334903647,1.25443383700604,0.75010458366155,0.07973079253842,3.1759030809184e-05,1.21646847375386e-05,1.49936047533169e-05,1.08698690537993e-05,3482418.09786124,358586.931185004,1.54873939502119,1,0.634,-16.2313497340608,6.4038807893671e-15,-9.45475875369084e-09
23.8,0.425457419736697,-15.3587740467783,-15.1673014592483,0.1296864394507,0.308263464346803,0,2.77304420472631,3.9430752427721,8.09432285068096,0.548703840857035,0.000963645916471243,0.2910135605493,1.25438232803466,0.750032980549084,0.0788602440992529,3.16836496215123e-05,1.20694893838476e-05,1.48899078434962e-05,1.07677566820138e-05,3483009.21402708,358357.003052655,1.55630092648898,1,0.635,-16.1865241631253,6.53383597226664e-15,-9.24821108583274e-09
24,0.425145643839082,-15.2992511585255,-15.1066178931987,0.130763623841405,0.310823921657726,0,2.78655608081851,3.96213748387543,8.11384004264644,0.544916110652004,0.000982013293277777,0.289936376158595,1.25432821567037,0.750383715090425,0.0787669379667922,3.19187740739724e-05,1.19811244023987e-05,1.47865720596561e-05,1.06644810000033e-05,3483624.78600683,358115.608803155,1.5638334461201,1,0.637,-16.1418277666211,5.94238674651686e-15,-6.56947918287187e-09
24.2,0.424231128900498,-15.2391405745122,-15.0442471603988,0.131825512117574,0.313348020246194,0,2.79694036031962,3.98088806977882,8.13746796414441,0.543782641325146,0.00100046096333393,0.288874487882426,1.25427208845964,0.750940540180436,0.0790681094563847,3.23099223187567e-05,1.19069690509138e-05,1.46857425914203e-05,1.05563921240426e-05,3484261.21741224,357868.42552052,1.5714111911625,1,0.636,-16.0967852311446,5.45915106197649e-15,-5.07814945649443e-09
24.4,0.421941855573656,-15.1777082050386,-14.978196407731,0.132877757434091,0.315849197608964,0,2.80251834409482,3.99899288424008,8.16740827727499,0.546791221539365,0.00101914161499071,0.287822242565909,1.25421163665299,0.751971681497038,0.0802650340626769,3.30655196187838e-05,1.18539818626291e-05,1.45885485867036e-05,1.04395650662298e-05,3484941.26045395,357604.939791062,1.57915238200221,1,0.633,-16.0508682326829,5.01458412554417e-15,-2.79241874068248e-09
24.6,0.419462986796068,-15.1145521464387,-14.9099006621427,0.133928445775297,0.318346674055853,0,2.80343559129819,4.01617006568063,8.20385600930055,0.554591673678114,0.00103827928056697,0.286771554224703,1.25414891208346,0.753051929005639,0.0816001208733721,3.38754083808972e-05,1.18217458522184e-05,1.44971013472441e-05,1.031408525812e-05,3485647.10164968,357334.726645259,1.58722264468639,1,0.63,-16.003652599772,5.06505712480516e-15,-2.7886954967471e-09
24.8,0.416420535603544,-15.0493609747109,-14.8385074188276,0.13498454348748,0.320857008527407,0,2.80036430596774,4.03230105469352,8.24575742644945,0.566409338892457,0.0010580678624315,0.28571545651252,1.25408295552709,0.754310789697088,0.0833167859400314,3.48442864295525e-05,1.18075492098696e-05,1.44114079376845e-05,1.01810223188599e-05,3486387.54705497,357050.318258933,1.5957547430713,1,0.628,-15.954924907593,5.01752163580525e-15,-2.94556912194821e-09
25,0.412077075908123,-14.981380594262,-14.7619096394775,0.136052122327986,0.323394633534551,0,2.79168387266427,4.04708379798638,8.29490862030086,0.584610089818106,0.0010786938133761,0.284647877672014,1.25401129861083,0.755985830321988,0.085912210595164,3.61817855574835e-05,1.18181306201872e-05,1.43320203229751e-05,1.00375630716016e-05,3487187.7427025,356741.149047223,1.60487612113305,1,0.626,-15.9041485054811,7.11953215023868e-15,2.97757196676685e-09
